active_gvs,sham_gvs,feature,label,n_subjects,mean_sham,mean_active,mean_active_minus_sham,median_active_minus_sham,mean_diff_ci95_low,mean_diff_ci95_high,cohen_dz,p_perm,p_perm_exact,p_wilcoxon,p_paired_t,q_perm_fdr
gvs-06,gvs-01,mean_level,Mean level,18,0.024126105883082092,0.023752757386567853,-0.0003733484965142593,-0.0006311705776905346,-0.003089272895598659,0.002150752972697878,-0.06355102262247159,0.7970123291015625,True,0.8650436401367188,0.7906948739481331,0.9160280227661133
gvs-06,gvs-01,auc,Area under curve,18,0.19569439402459374,0.19295428631383477,-0.002740107710759089,-0.006660397895480091,-0.025064196524959143,0.017007407909459347,-0.05943595315431902,0.8091888427734375,True,0.83172607421875,0.8039366600471745,0.9160280227661133
gvs-07,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.03813021414592807,0.04178556601528222,0.003655351869354154,0.003484544807378274,0.0016644716113728619,0.005867077537245155,0.7883598267823966,0.0019989013671875,True,0.00336456298828125,0.003840519661502119,0.0479736328125
gvs-07,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.04736544716639237,0.050341871537620736,0.0029764243712283637,0.0015229439179270166,0.0007956772520512003,0.005686986578998328,0.5360891687645347,0.01784515380859375,True,0.01203155517578125,0.03618427271746673,0.2313995361328125
gvs-07,gvs-01,temporal_sd,Temporal SD,18,0.015786683113589647,0.016671211508122855,0.0008845283945332024,0.0005051272660018613,0.00022168484810954336,0.0016730180392547063,0.547319883597439,0.02278900146484375,True,0.02684783935546875,0.03290196225567946,0.2313995361328125
gvs-07,gvs-01,baseline_to_trough,Baseline to trough,18,-0.02099423266985282,-0.02310226116004486,-0.0021080284901920446,-0.0015508684600919337,-0.004811279008053685,0.00016523639542986876,-0.3724067347676054,0.13359832763671875,True,0.14151763916015625,0.13253513391297,0.38476318359375
gvs-07,gvs-01,baseline_to_peak,Baseline to peak,18,0.02637121449653955,0.02723961037757587,0.0008683958810363197,0.0010175659760911985,-0.0010091914225230795,0.002576190762688916,0.21914847236275656,0.3736572265625,True,0.2121429443359375,0.3655065813939984,0.6630118233816964
gvs-07,gvs-01,slope,Linear slope,18,0.00015471006775243608,-1.0019963197719682e-05,-0.00016473003095015574,-0.0001729317114347101,-0.000648949984358477,0.000255926973434299,-0.16138339683390818,0.5103302001953125,True,0.8650436401367188,0.5027673857403654,0.7654953002929688
gvs-07,gvs-01,early_late_change,Late minus early,18,0.0011567361221382455,0.0002527719521691026,-0.0009039641699691425,-0.0014444876962184019,-0.0037571721064193213,0.0017622781852008505,-0.1480811408513086,0.5400390625,True,0.7987060546875,0.5381864954592395,0.7935267857142857
gvs-07,gvs-01,mean_level,Mean level,18,0.024126105883082092,0.0231430450179793,-0.0009830608651028052,0.0005417935769990029,-0.004562396709160393,0.0021870123702205763,-0.1325606418868377,0.5924224853515625,True,0.9661178588867188,0.5811797565464252,0.8211263020833334
gvs-07,gvs-01,auc,Area under curve,18,0.19569439402459374,0.18807689818685555,-0.007617495837738085,0.0032475239377783016,-0.03577865937098585,0.01720609019249846,-0.12947987800138366,0.5986709594726562,True,0.9661178588867188,0.5899183914065202,0.8211263020833334
gvs-08,gvs-01,early_late_change,Late minus early,18,0.001077374648504213,-0.0026975328700396786,-0.0037749075185438915,-0.00314635411942692,-0.005748730388358097,-0.0020556015600256277,-0.9064252862956574,0.0001678466796875,True,0.00019073486328125,0.0012958934467381562,0.009613037109375
gvs-08,gvs-01,slope,Linear slope,18,0.00015155613959842154,-0.0004393010522922325,-0.000590857191890654,-0.0004907727948658194,-0.0009162212778595806,-0.0003113097978181525,-0.8683735127146835,0.00026702880859375,True,0.00041961669921875,0.001839897410441674,0.009613037109375
gvs-08,gvs-01,baseline_to_trough,Baseline to trough,18,-0.020836531533010277,-0.02313448563552166,-0.002297954102511384,-0.002382584863688263,-0.004926013107937461,0.000467113453382245,-0.38543754495404986,0.12168121337890625,True,0.06653594970703125,0.12037101209207864,0.38476318359375
gvs-08,gvs-01,baseline_to_peak,Baseline to peak,18,0.026457043928637108,0.02454737549835423,-0.0019096684302828805,-0.001129262012218806,-0.004368761279798676,0.00024397494492897065,-0.37160734171275894,0.13282012939453125,True,0.1083831787109375,0.1333140414615647,0.38476318359375
gvs-08,gvs-01,mean_level,Mean level,18,0.021371839225264883,0.022868267030501304,0.001496427805236403,0.0011567374543987041,-0.0013545825504642996,0.004426769426004901,0.23341909801479677,0.34564971923828125,True,0.18146514892578125,0.33590803398474833,0.6630118233816964
gvs-08,gvs-01,auc,Area under curve,18,0.17373970935689448,0.1851195816408586,0.011379872283963859,0.0077029108935723345,-0.011494979160443662,0.03553800377887063,0.21946815928653352,0.3777008056640625,True,0.28372955322265625,0.36482460167110553,0.6630118233816964
gvs-08,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.038009626220616204,0.0388543901353216,0.0008447639147054027,0.0024011631978229798,-0.002667009457608591,0.0037479061408495504,0.11916897419802029,0.644073486328125,True,0.18146514892578125,0.6196360983619451,0.842268807547433
gvs-08,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.047293575461647384,0.04768186113387588,0.0003882856722285028,0.0019689519657805333,-0.004028918241030816,0.004052134617491871,0.04285933961111142,0.88531494140625,True,0.468292236328125,0.857861388003017,0.9657981178977273
gvs-08,gvs-01,temporal_sd,Temporal SD,18,0.01573589685026266,0.0158072451967193,7.134834645663849e-05,0.0006073043426528303,-0.0012917745153211342,0.0011792546829398661,0.02586014715600695,0.931243896484375,True,0.4171142578125,0.9139199091159007,0.9701869419642857
gvs-09,gvs-01,baseline_to_trough,Baseline to trough,18,-0.02099423266985282,-0.022163166770414116,-0.0011689341005612984,-0.0011747210863170831,-0.0025719559033445787,0.00014851494086867578,-0.39013026242900817,0.1156768798828125,True,0.14151763916015625,0.11622978029802897,0.38476318359375
gvs-09,gvs-01,early_late_change,Late minus early,18,0.0011567361221382455,-0.0007574733680726187,-0.0019142094902108635,-0.0012109631608621262,-0.0043488081635930185,0.0004216588003801142,-0.35843388153740346,0.14643096923828125,True,0.22875213623046875,0.14671492513024717,0.3961944580078125
gvs-09,gvs-01,slope,Linear slope,18,0.00015471006775243608,-8.856491012636106e-05,-0.000243274977878797,-0.00013213353796296317,-0.0006247844930373109,0.00012142656499160642,-0.29376735899998796,0.22980499267578125,True,0.28372955322265625,0.2295379081581424,0.5170612335205078
gvs-09,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.03813021414592807,0.03944705431137814,0.0013168401654500813,0.0012848418686306996,-0.0009308668015647897,0.0036166273294008554,0.2577706199320654,0.29693603515625,True,0.18146514892578125,0.2893730443601132,0.5938720703125
gvs-09,gvs-01,temporal_sd,Temporal SD,18,0.015786683113589647,0.01606612025214855,0.0002794371385588951,0.00039698135404679516,-0.0004978317284341573,0.0010171144371535932,0.16428391762519878,0.49213409423828125,True,0.468292236328125,0.4952260766985199,0.7539075486203457
gvs-09,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.04736544716639237,0.0480634066710882,0.0006979595046958315,0.0013355711068949814,-0.0018594298766841778,0.0031503323016610347,0.12433557531666231,0.6060638427734375,True,0.49507904052734375,0.6046558210332995,0.8211263020833334
gvs-09,gvs-01,baseline_to_peak,Baseline to peak,18,0.02637121449653955,0.025900239900674082,-0.00047097459586546573,-0.0010812504422564387,-0.0027494015776094536,0.0018682298122406871,-0.09151282118671912,0.7022476196289062,True,0.7987060546875,0.7026456625281166,0.8630971100370762
gvs-09,gvs-01,auc,Area under curve,18,0.19569439402459374,0.19526226285528303,-0.0004321311693109086,-0.0028097378700036035,-0.015794811153482802,0.015613586291207153,-0.012641278575910006,0.9577713012695312,True,0.7987060546875,0.9578532679733263,0.9712610379071303
gvs-09,gvs-01,mean_level,Mean level,18,0.024126105883082092,0.024104956769248884,-2.114911383322594e-05,-0.0003012004432065389,-0.0018237251880755085,0.0018321101965396945,-0.0051068028409572384,0.982513427734375,True,0.7987060546875,0.982966401189833,0.982513427734375
